"page_id","page_name","page_type","jurisdiction","politics_type","gov_level","electorate","party","page_link"
"2005862956345687",Gary Maas MP,Politics,VIC,Candidate,State,Narre Warren South,ALP,https://www.facebook.com/2005862956345687
"200713396630043",Big Steps Campaign,Politics,"",Candidate,"","","",https://www.facebook.com/200713396630043
"201512640058130",Hills Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/201512640058130
"202499469817925",Senator Anne Urquhart,Politics,TAS,Candidate,Federal,TAS,ALP,https://www.facebook.com/202499469817925
"2035354493371654",Craig Elliot - Labor for Tweed,Politics,NSW,Candidate,State,Tweed,ALP,https://www.facebook.com/2035354493371654
"2036834433266728",Mark Rodda Independent Candidate for Electoral District of Tamworth,Politics,NSW,Candidate,State,Tamworth,Independent,https://www.facebook.com/2036834433266728
"203933633277603",Meaghan Scanlon MP,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/203933633277603
"204577003549168",Kate Thwaites MP,Politics,VIC,Candidate,Federal,Jaga Jaga,ALP,https://www.facebook.com/204577003549168
"204751982883846",Senator Michaelia Cash,Politics,"",Candidate,Federal,"","",https://www.facebook.com/204751982883846
"204832972922619",ACT Young Liberals,Politics,ACT,Party,State,ACT,Liberal,https://www.facebook.com/204832972922619
"205327792883589",Stuart Robert MP,Politics,QLD,Candidate,Federal,Fadden,LNP,https://www.facebook.com/205327792883589
"2057041367767936",Pat Conroy MP,Politics,NSW,Candidate,Federal,Shortland,ALP,https://www.facebook.com/2057041367767936
"2060469440930305",Nina Taylor MP,Politics,VIC,Candidate,State,Albert Park,ALP,https://www.facebook.com/2060469440930305
"2063329587276680",Anika Wells MP,Politics,QLD,Candidate,Federal,Lilley,ALP,https://www.facebook.com/2063329587276680
"206759496177133",Ellen Sandell MP,Politics,VIC,Candidate,State,Melbourne,Green,https://www.facebook.com/206759496177133
"206887666516310",Jordan Lane - For Ryde,Politics,NSW,Candidate,State,Ryde,Liberal,https://www.facebook.com/206887666516310
"207981242740067",Neil Angus MP,Politics,VIC,Candidate,State,Glen Waverley,Liberal,https://www.facebook.com/207981242740067
"207984645959183",Shooters Fishers and Farmers Party,Politics,NSW,Party,State,"",Shooters Fishers & Farmers,https://www.facebook.com/207984645959183
"2089340181381890",Tien Kieu MP,Politics,VIC,Candidate,State,"",ALP,https://www.facebook.com/2089340181381890
"2094721964134949",Senator Paul Scarr,Politics,QLD,Candidate,Federal,QLD,LNP,https://www.facebook.com/2094721964134949
"2095113574073104",Yvonne Langenberg,Politics,NSW,Candidate,State,Northern Tablelands,ALP,https://www.facebook.com/2095113574073104
"2095657470702857",Senator Susan McDonald,Politics,"",Candidate,Federal,"","",https://www.facebook.com/2095657470702857
"2098061177087558",Dan van Holst Pellekaan MP,Politics,SA,Candidate,State,Stuart,Liberal,https://www.facebook.com/2098061177087558
"2098360867069189",Vaucluse Greens,Politics,NSW,Party,State,Vaucluse,Green,https://www.facebook.com/2098360867069189
"2110648755860963",Matt Fregon MP,Politics,VIC,Candidate,State,Ashwood,ALP,https://www.facebook.com/2110648755860963
"211584542832860",Nathaniel Smith MP,Politics,NSW,Candidate,State,Wollondilly,Liberal,https://www.facebook.com/211584542832860
"212140395561960",Stephen Bennett MP,Politics,QLD,Candidate,State,Burnett,LNP,https://www.facebook.com/212140395561960
"21256137987",NT Greens,Politics,NT,Party,State,NT,Green,https://www.facebook.com/21256137987
"212984025779523",Paul Lilburne MLA,Politics,WA,Candidate,State,"",ALP,https://www.facebook.com/212984025779523
"213243578710873",Andrew Laming,Politics,"",Candidate,Federal,"","",https://www.facebook.com/213243578710873
"213420482147238",David Hodgett MP,Politics,VIC,Candidate,State,Croydon,Liberal,https://www.facebook.com/213420482147238
"213476079972",Essential Workers Deserve Better,Politics,NSW,Misc,State,"",Unions NSW,https://www.facebook.com/213476079972
"214469265345571",Coffs Harbour Greens,Politics,NSW,Party,State,Coffs Harbour,Green,https://www.facebook.com/214469265345571
"214559598616472",Canberra Liberals,Politics,ACT,Party,State,"",Liberal,https://www.facebook.com/214559598616472
"21551986502",The Greens (WA),Politics,WA,Party,"","",Green,https://www.facebook.com/21551986502
"215600341968553",Kevin Anderson MP,Politics,NSW,Candidate,State,Tamworth,Nationals,https://www.facebook.com/215600341968553
"218022128795332",Julian Simmonds MP,Politics,QLD,Candidate,Federal,Ryan,LNP,https://www.facebook.com/218022128795332
"218666628518792",Andrew Gee MP,Politics,NSW,Candidate,Federal,Calare,Independent,https://www.facebook.com/218666628518792
"218695725525828",Gladys Liu MP,Politics,VIC,Candidate,Federal,Chisholm,Liberal,https://www.facebook.com/218695725525828
"219508894833485",Bega Valley Greens,Politics,NSW,Party,State,Bega,Green,https://www.facebook.com/219508894833485
"2202844676706372",Joe Szakacs MP,Politics,SA,Candidate,State,Cheltenham,ALP,https://www.facebook.com/2202844676706372
"220677281357963",Leanne Linard MP,Politics,QLD,Candidate,State,Nudgee,ALP,https://www.facebook.com/220677281357963
"2211088772445651",Mark Jeffreson - Labor for Riverina,Politics,NSW,Candidate,Federal,Riverina,ALP,https://www.facebook.com/2211088772445651
"221150822570746",Just Benny,Politics,VIC,Candidate,State,Narracan,Independent,https://www.facebook.com/221150822570746
"2216458428672346",Wendy Lindsay MP East Hills,Politics,NSW,Candidate,State,East Hills,Liberal,https://www.facebook.com/2216458428672346
"221723521179531",Fiona Simpson MP,Politics,QLD,Candidate,State,Maroochydore,"",https://www.facebook.com/221723521179531
"2231005923847498",Barbara Pocock - Greens Senate Candidate,Politics,SA,Candidate,Federal,SA,Green,https://www.facebook.com/2231005923847498
"2232624883416629",Melissa McIntosh MP,Politics,NSW,Candidate,Federal,Lindsay,Liberal,https://www.facebook.com/2232624883416629
"224778514198891",Trevor Watts,Politics,QLD,Candidate,State,Toowoomba North,"",https://www.facebook.com/224778514198891
"2254514538152482",Bev McArthur MP,Politics,VIC,Candidate,State,Western Victoria,Liberal,https://www.facebook.com/2254514538152482
"225856097615962",Paul Edbrooke MP,Politics,VIC,Candidate,State,Frankston,ALP,https://www.facebook.com/225856097615962
"227009527466258",Catherine Hutchesson MP,Politics,SA,Candidate,State,Waite,"",https://www.facebook.com/227009527466258
"227539457284894",Tasmanian Greens,Politics,TAS,Party,State,"",Green,https://www.facebook.com/227539457284894
"227576570674601",Tweed Greens,Politics,NSW,Party,State,Tweed,Green,https://www.facebook.com/227576570674601
"227741364015070",Rosalie Woodruff MP for Franklin,Politics,TAS,Candidate,State,Franklin,Green,https://www.facebook.com/227741364015070
"227813757378394",The Arts Party,Politics,"",Party,"","",The Arts Party,https://www.facebook.com/227813757378394
"228048688084991",Greg Adamson,Politics,NSW,Candidate,State,Murray,Independent,https://www.facebook.com/228048688084991
"228434194349355",Steph Cooke MP,Politics,NSW,Candidate,State,Cootamundra,Nationals,https://www.facebook.com/228434194349355
"229536557060080",Greens Northern Beaches,Politics,NSW,Party,State,"",Green,https://www.facebook.com/229536557060080
"230032374595042",Helen Haines MP,Politics,VIC,Candidate,Federal,"",Independent,https://www.facebook.com/230032374595042
"231657537232253",Kim O’Keeffe  for Shepparton,Politics,VIC,Candidate,State,Shepparton,Nationals,https://www.facebook.com/231657537232253
"231703233510678",Fairfield-Liverpool Greens,Politics,NSW,Party,State,"",Green,https://www.facebook.com/231703233510678
"232367035408372",Democratic Labour Party Victoria,Politics,VIC,Party,State,"",DLP,https://www.facebook.com/232367035408372
"234185573406858",Paul Fletcher,Politics,NSW,Candidate,Federal,"",Liberal,https://www.facebook.com/234185573406858
"234505723424525",Maryanne Stuart - Labor for Heathcote,Politics,NSW,Candidate,State,Heathcote,ALP,https://www.facebook.com/234505723424525
"234902827263288","Max Chandler-Mather, Federal MP for Griffith",Politics,QLD,Candidate,Federal,"",Green,https://www.facebook.com/234902827263288
"236408543507409",Donna Faragher MLC,Politics,WA,Candidate,State,Eastern Metropolitan,"",https://www.facebook.com/236408543507409
"236620553143019",Simone McGurk MLA,Politics,WA,Candidate,State,"","",https://www.facebook.com/236620553143019
"241084866088631",Adam Guise – Greens for Lismore,Politics,NSW,Candidate,State,Lismore,Green,https://www.facebook.com/241084866088631
"241628486358778",Alex Dighton - Labor for Black,Politics,SA,Candidate,State,Black,ALP,https://www.facebook.com/241628486358778
"243648588987285",Sophie Cotsis,Politics,NSW,Candidate,State,Canterbury,ALP,https://www.facebook.com/243648588987285
"244047662364228",Darren Cheeseman MP,Politics,VIC,Candidate,State,South Barwon,ALP,https://www.facebook.com/244047662364228
"244639282927426",Senator Gerard Rennick,Politics,"",Candidate,Federal,"","",https://www.facebook.com/244639282927426
"24495551981",The Greens NSW,Politics,NSW,Party,State,"",Green,https://www.facebook.com/24495551981
"245848775928165",Strathfield Labor,Politics,NSW,Party,State,Strathfield,ALP,https://www.facebook.com/245848775928165
"250557455623316",Independents CAN - supporting Independent political candidates,Politics,"",Party,"","",Independent,https://www.facebook.com/250557455623316
"250684105072363",Tony Pasin MP,Politics,SA,Candidate,Federal,"",Liberal,https://www.facebook.com/250684105072363
"251254116783575",A New North Sydney,Politics,NSW,Candidate,Federal,North Sydney,TNL,https://www.facebook.com/251254116783575
"251320805262087",Rod Caddies,Politics,WA,Candidate,"","",One Nation,https://www.facebook.com/251320805262087
"25147938180",Shane Rattenbury MLA,Politics,ACT,Leader,State,"",Green,https://www.facebook.com/25147938180
"252032521795649",Tim McCurdy MP,Politics,VIC,Candidate,State,Ovens Valley,ALP,https://www.facebook.com/252032521795649
"252180684813693",Carol Altmann - Independent candidate,Politics,VIC,Candidate,State,South-West Coast,Independent,https://www.facebook.com/252180684813693
"253244204863313",Liesl Tesch MP,Politics,NSW,Candidate,State,Gosford,ALP,https://www.facebook.com/253244204863313
"254181658476811",Steve Mav,Politics,TAS,Candidate,Federal,TAS,One Nation,https://www.facebook.com/254181658476811
"254637995389394",Brad HEARN Liberal for Euroa,Politics,VIC,Candidate,State,Euroa,Liberal,https://www.facebook.com/254637995389394
"255510267954152",Louise Staley MP,Politics,VIC,Candidate,State,Ripon,Liberal,https://www.facebook.com/255510267954152
"255586444568098",Young Labor Left - NSW,Politics,NSW,Party,State,"",ALP,https://www.facebook.com/255586444568098
"255774254930728",Bart Mellish MP,Politics,QLD,Candidate,State,Aspley,ALP,https://www.facebook.com/255774254930728
"256684855281573",James Stevens MP,Politics,SA,Candidate,Federal,Sturt,Liberal,https://www.facebook.com/256684855281573
"257486295197047",Dr Sam McMahon,Politics,NT,Candidate,Federal,NT,CLP,https://www.facebook.com/257486295197047
"25840545806",Manly Greens,Politics,NSW,Party,State,Manly,Green,https://www.facebook.com/25840545806
"258785314219353",Newcastle Greens,Politics,NSW,Party,State,NSW,Green,https://www.facebook.com/258785314219353
"259965244912657",Senator David Van,Politics,VIC,Candidate,Federal,VIC,Liberal,https://www.facebook.com/259965244912657
"260605754050092",Ryde Liberals,Politics,NSW,Misc,"","",Liberal,https://www.facebook.com/260605754050092
"261220072431732",Dan Repacholi - Labor for Hunter,Politics,NSW,Candidate,Federal,Hunter,ALP,https://www.facebook.com/261220072431732
"262077687238582",Shire Liberals,Politics,NSW,Party,State,"",Liberal,https://www.facebook.com/262077687238582
"263665090825710",Barry O'Rourke - Member for Rockhampton,Politics,QLD,Candidate,State,Rockhampton,ALP,https://www.facebook.com/263665090825710
"263749907071623",Darren West MLC,Politics,WA,Candidate,State,Agricultural Region,ALP,https://www.facebook.com/263749907071623
"263791470351475",Tim Whetstone - Member for Chaffey,Politics,SA,Candidate,State,Chaffey,Liberal,https://www.facebook.com/263791470351475
"263902303766396",Madeleine Ogilvie MP,Politics,TAS,Candidate,State,Clark,Liberal,https://www.facebook.com/263902303766396
"264221987011663",Byron Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/264221987011663
"264618310938752",Courtney Gardner - Greens for Lara,Politics,VIC,Candidate,State,Lara,Green,https://www.facebook.com/264618310938752
"266116973490583",Territory Labor,Politics,NT,Party,State,NT,ALP,https://www.facebook.com/266116973490583
"266582833822414",Central Coast Liberals,Politics,NSW,Party,"","",Liberal,https://www.facebook.com/266582833822414
"267087696775004",Gabrielle Williams MP,Politics,VIC,Candidate,State,Dandenong,ALP,https://www.facebook.com/267087696775004
"267137837253970",Clifford Hayes MP - Sustainable Australia Party,Politics,VIC,Candidate,State,Southern Metropolitan,Sustainable Australia,https://www.facebook.com/267137837253970
"2677544598953099",Anne Webster MP,Politics,VIC,Candidate,Federal,Mallee,Nationals,https://www.facebook.com/2677544598953099
"268709533703398",Abamin Party-list,Politics,"","","","","",https://www.facebook.com/268709533703398
"270122843457319","Jamie Dixon, Greens",Politics,NSW,Candidate,State,Shellharbour,Green,https://www.facebook.com/270122843457319
"270244086666755",Liverpool Labor,Politics,NSW,Party,State,Liverpool,ALP,https://www.facebook.com/270244086666755
"272454256986051",Celia Hammond MP,Politics,WA,Candidate,Federal,Curtin,Liberal,https://www.facebook.com/272454256986051
"2730963457129454",Senator Raff Ciccone,Politics,VIC,Candidate,Federal,VIC,ALP,https://www.facebook.com/2730963457129454
"273499756462435",Newcastle Independents,Politics,NSW,Party,"","",Independent,https://www.facebook.com/273499756462435
"274102972728043",Matt Keogh,Politics,WA,Candidate,Federal,Burt,ALP,https://www.facebook.com/274102972728043
"275000502658017",Yasmin Catley MP,Politics,NSW,Candidate,State,Swansea,ALP,https://www.facebook.com/275000502658017
"275866669090583",South Australian Liberal Party,Politics,SA,Party,"","",Liberal,https://www.facebook.com/275866669090583
"277978972375122",Lizzie Blandthorn,Politics,VIC,Candidate,State,Western Metropolitan,ALP,https://www.facebook.com/277978972375122
"278104219521553",Dr Greg Clancy for Clarence State Electorate,Politics,NSW,Candidate,State,Clarence,Green,https://www.facebook.com/278104219521553
"278403342281472",Cindy McLeish MP,Politics,VIC,Candidate,State,Eildon,Liberal,https://www.facebook.com/278403342281472
"278630109618309",I Can Vote: 2022 Vic Election,Politics,VIC,Misc,State,"","",https://www.facebook.com/278630109618309
"278756582847849",Therese Faulkner - Australian Progressives,Politics,"",Party,"","",Australian Progressives,https://www.facebook.com/278756582847849
"279269689268660",Neelkant Bakshi,Politics,IN,"","","",BJP,https://www.facebook.com/279269689268660
"279645455502809",Ross Vasta MP,Politics,"",Candidate,"","","",https://www.facebook.com/279645455502809
"280147525974520",Matthew Guy - The Liberal Cuts Guy,Politics,VIC,Misc,State,"",ALP,https://www.facebook.com/280147525974520
"280944275584425",James Milligan MLA,Politics,ACT,Candidate,State,Yerrabi,Liberal,https://www.facebook.com/280944275584425
"280996218747910",Tim Richardson,Politics,VIC,Candidate,State,Mordialloc,ALP,https://www.facebook.com/280996218747910
"281200562616435",Paul Hamer MP,Politics,VIC,Candidate,State,Box Hill,ALP,https://www.facebook.com/281200562616435
"281356641895568",The Sutherland Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/281356641895568
"281624508711751",Senator Jacqui Lambie,Politics,TAS,Candidate,Federal,TAS,JLN,https://www.facebook.com/281624508711751
"282221949044359",SA Nationals,Politics,SA,Party,"","",National,https://www.facebook.com/282221949044359
"282817118419395",Dean Winter MP,Politics,TAS,Candidate,State,Franklin,ALP,https://www.facebook.com/282817118419395
"283210225077432",Senator Mehreen Faruqi,Politics,NSW,Candidate,Federal,NSW,Green,https://www.facebook.com/283210225077432
"286377921487406",Stirling Hinchliffe MP,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/286377921487406
"286431564728762",Blacktown Greens,Politics,NSW,Party,State,Blacktown,Green,https://www.facebook.com/286431564728762
"287177544725873",The Page of  Homayoun  Naderifar همایون نادری فر,Politics,"","","","","",https://www.facebook.com/287177544725873
"287789063686",Brendan O'Connor MP,Politics,VIC,Candidate,Federal,Gorton,ALP,https://www.facebook.com/287789063686
"287880184583132",Democratic Labour Party - DLP,Politics,"",Party,"","",DLP,https://www.facebook.com/287880184583132
"288309204606853",Mick Gentleman MLA,Politics,ACT,Candidate,State,"",ALP,https://www.facebook.com/288309204606853
"288624128713732",Rose Jackson,Politics,NSW,Candidate,State,Legislative Council,ALP,https://www.facebook.com/288624128713732
"289973794486663",Craig Crawford MP,Politics,QLD,Candidate,State,Barron River,ALP,https://www.facebook.com/289973794486663
"290339215016961",Charlotte McCabe for Newcastle,Politics,NSW,Candidate,Federal,Newcastle,Green,https://www.facebook.com/290339215016961
"290728284731560",Senator Andrew Bragg,Politics,NSW,Candidate,Federal,NSW,Liberal,https://www.facebook.com/290728284731560
"291290027598093",Yvette Berry,Politics,ACT,Candidate,State,Ginninderra,ALP,https://www.facebook.com/291290027598093
"291517718311079",Evan Mulholland,Politics,VIC,Candidate,State,Northern Metropolitan,Liberal,https://www.facebook.com/291517718311079
"291905734197987",Country Liberal Party,Politics,NT,Party,"","",CLP,https://www.facebook.com/291905734197987
"291928614475579",Lake Macquarie Labor,Politics,NSW,Party,State,Lake Macquarie,ALP,https://www.facebook.com/291928614475579
"292475064184847",Hon Martin Aldridge MP,Politics,WA,Candidate,State,Agricultural Region,National,https://www.facebook.com/292475064184847
"292602604891",Josh Frydenberg,Politics,VIC,Candidate,Federal,Kooyong,Liberal,https://www.facebook.com/292602604891
"292873364640384",Mark Coulton MP,Politics,NSW,Candidate,Federal,Parkes,Nationals,https://www.facebook.com/292873364640384
"292896440736445",Bert van Manen MP,Politics,QLD,Candidate,Federal,Forde,LNP,https://www.facebook.com/292896440736445
"293265837466846",Senator Glenn Sterle,Politics,WA,Candidate,Federal,WA,ALP,https://www.facebook.com/293265837466846
"293583224426541",Josh Teague - Member for Heysen,Politics,SA,Candidate,State,Heysen,Liberal,https://www.facebook.com/293583224426541
"295744120519528",Cassie Rowe MLA,Politics,WA,Candidate,State,"",ALP,https://www.facebook.com/295744120519528
"296277177908",Cassy O'Connor MP,Politics,TAS,Candidate,State,Clark,Green,https://www.facebook.com/296277177908
"297161751379",Andrew Katos,Politics,VIC,Candidate,State,South Barwon,Liberal,https://www.facebook.com/297161751379
"297644110687978",Matt Kean MP,Politics,NSW,Candidate,State,Hornsby,Liberal,https://www.facebook.com/297644110687978
"298904394052373",Animal Justice Party Coffs Harbour,Politics,NSW,Party,State,Coffs Harbour,AJP,https://www.facebook.com/298904394052373
"302386636554",Matt Guy,Politics,VIC,Leader,State,"",Liberal,https://www.facebook.com/302386636554
"303244313358772",Joel Richters,Politics,QLD,Candidate,State,Southern Downs,ALP,https://www.facebook.com/303244313358772
"305010012975739",Young Labor Left SA,Politics,SA,Party,State,SA,ALP,https://www.facebook.com/305010012975739
"306382470085059",Gurmesh Singh MP,Politics,NSW,Candidate,State,Coffs Harbour,Nationals,https://www.facebook.com/306382470085059
"306388116536794",Bridget Archer MP - Liberal Member for Bass,Politics,TAS,Candidate,Federal,Bass,Liberal,https://www.facebook.com/306388116536794
"307014179414836",David Speirs MP,Politics,SA,Leader,State,Black,Liberal,https://www.facebook.com/307014179414836
"307339209323908",Dan Tehan MP,Politics,VIC,Candidate,Federal,Wannon,Liberal,https://www.facebook.com/307339209323908
"307341981788",Australian Labor Party,Politics,AU,Party,Federal,AU,ALP,https://www.facebook.com/307341981788
"308746806571901",Advance Australia,Politics,"","","","","",https://www.facebook.com/308746806571901
"309053992482798",Meryl Swanson MP,Politics,NSW,Candidate,Federal,Paterson,ALP,https://www.facebook.com/MerylSwanson
"312736389518826",Kaushaliya Vaghela MP,Politics,VIC,Candidate,State,Western Metropolitan,New Democrats,https://www.facebook.com/312736389518826
"313950885331714",Michael Ferguson,Politics,TAS,Candidate,State,"",Liberal,https://www.facebook.com/313950885331714
"314184302114346",The Affordable Housing Party of Australia,Politics,"",Party,"","",Affordable Housing,https://www.facebook.com/314184302114346
"315808972454278",Katrina Wark - Liberal Candidate for Newcastle,Politics,NSW,Candidate,Federal,Newcastle,Liberal,https://www.facebook.com/315808972454278
"321831171277186",Paul Toole MP,Politics,NSW,Candidate,State,Bathurst,Nationals,https://www.facebook.com/321831171277186
"32334589553",Nick Wakeling MP,Politics,VIC,Candidate,State,Bayswater,Liberal,https://www.facebook.com/32334589553
"324431607725028",Wendy Lovell MP,Politics,VIC,Candidate,State,Northern Victoria,Liberal,https://www.facebook.com/324431607725028
"324823886818",Stephen Jones MP,Politics,NSW,Candidate,Federal,Whitlam,ALP,https://www.facebook.com/324823886818
"325495831575",Nick Champion MP,Politics,SA,Candidate,State,Taylor,ALP,https://www.facebook.com/325495831575
"327169760731815",Luke Gosling MP,Politics,NT,Candidate,Federal,Solomon,ALP,https://www.facebook.com/327169760731815
"328245481103110",Senator Alex Antic,Politics,SA,Candidate,Federal,"",Liberal,https://www.facebook.com/328245481103110
"328287840654244",Grace Grace MP,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/328287840654244
"330214010435062",Chris Picton MP,Politics,SA,Candidate,State,Kaurna,ALP,https://www.facebook.com/330214010435062
"330315904370434",Senator Marielle Smith,Politics,SA,Candidate,Federal,SA,ALP,https://www.facebook.com/330315904370434
"331204223675563",United Australia Party,Politics,AU,Party,"","",UAP,https://www.facebook.com/331204223675563
"332509390785960",Angie Bell MP,Politics,QLD,Candidate,Federal,Moncrieff,LNP,https://www.facebook.com/332509390785960
"33773324744",Socialist Alliance,Politics,"",Party,"","",Socialist Alliance,https://www.facebook.com/33773324744
"338368899845370",Amy MacMahon - Greens MP for South Brisbane,Politics,QLD,Candidate,State,South Brisbane,Green,https://www.facebook.com/338368899845370
"340228456052141",Liberals for Campbelltown,Politics,NSW,Party,State,Campbelltown,Liberal,https://www.facebook.com/340228456052141
"344226585660387",Michael Hart MP,Politics,QLD,Candidate,State,Burleigh,LNP,https://www.facebook.com/344226585660387
"344749942272795",Jo Haylen,Politics,NSW,Candidate,State,Summer Hill,ALP,https://www.facebook.com/344749942272795
"344806035991918",Marjorie O’Neill - Member for Coogee,Politics,NSW,Candidate,State,Coogee,ALP,https://www.facebook.com/344806035991918
"344957748946908",Chris Bowen MP,Politics,NSW,Candidate,Federal,McMahon,ALP,https://www.facebook.com/344957748946908
"345314058912732",Tim Pallas,Politics,VIC,Candidate,State,Werribee,ALP,https://www.facebook.com/345314058912732
"345472159432126",James Martin MP,Politics,QLD,Candidate,State,Stretton,ALP,https://www.facebook.com/345472159432126
"345997035530264",Emma McBride MP,Politics,NSW,Candidate,Federal,Dobell,ALP,https://www.facebook.com/345997035530264
"346413895378375",Steve Irons,Politics,WA,Candidate,Federal,Swan,Liberal,https://www.facebook.com/346413895378375
"351048166130506",Ashton Hurn MP - Member for Schubert,Politics,SA,Candidate,State,Schubert,Liberal,https://www.facebook.com/351048166130506
"351414068759101",Shea Evans - Reason Candidate for Brunswick,Politics,VIC,Candidate,State,Brunswick,Reason,https://www.facebook.com/351414068759101
"351576668768221",Dr Sarina Kilham,Politics,NSW,Candidate,State,Heffron,Independent,https://www.facebook.com/351576668768221
"352953834815624",Jason Wood MP,Politics,VIC,Candidate,Federal,La Trobe,Liberal,https://www.facebook.com/352953834815624
"353909191473562",Darren Chester MP,Politics,Federal,Candidate,Federal,Gippsland,Nationals,https://www.facebook.com/353909191473562
"355298382062737",Lucy Hood MP,Politics,SA,Candidate,State,Adelaide,ALP,https://www.facebook.com/355298382062737
"355448704565626",Jacinta Allan,Politics,VIC,Candidate,State,Bendigo East,ALP,https://www.facebook.com/355448704565626
"355449251225498",Lisa Baker MLA,Politics,WA,Candidate,State,Maylands,ALP,https://www.facebook.com/355449251225498
"355760197827847",Bob Katter,Politics,QLD,Leader,Federal,Kennedy,KAP,https://www.facebook.com/355760197827847
"355838727797763",Ros Bates MP,Politics,QLD,Candidate,State,Mudgeeraba,LNP,https://www.facebook.com/355838727797763
"356113427813761",Kevin Hogan MP,Politics,NSW,Candidate,Federal,Page,Nationals,https://www.facebook.com/356113427813761
"356802571527711",Dave Sharma MP,Politics,NSW,Candidate,Federal,Wentworth,Liberal,https://www.facebook.com/356802571527711
"357535045080889",Eleanor Spence- Greens for Myall Lakes,Politics,NSW,Candidate,State,Myall Lakes,Green,https://www.facebook.com/357535045080889
"360140661004824",Sarah Lovell MLC,Politics,TAS,Candidate,State,Rumney,ALP,https://www.facebook.com/360140661004824
"360227777335790",Rita Saffioti MLA,Politics,WA,Candidate,State,West Swan,ALP,https://www.facebook.com/360227777335790
"360719903059",Senator Sarah Henderson,Politics,VIC,Candidate,Federal,VIC,Liberal,https://www.facebook.com/360719903059
"360788531129941",Maria Kerr,Politics,VIC,Candidate,State,St Albans,Liberal,https://www.facebook.com/360788531129941
"361306260615393",Susan Templeman MP,Politics,NSW,Candidate,Federal,Macquarie,ALP,https://www.facebook.com/361306260615393
"362805317148988",Keith Pitt,Politics,QLD,Candidate,Federal,Hinkler,LNP,https://www.facebook.com/362805317148988
"363184810447890",Jarrod Bleijie MP,Politics,QLD,Candidate,State,Kawana,LNP,https://www.facebook.com/363184810447890
"363375540400009",Linda Burney,Politics,NSW,Candidate,Federal,Barton,ALP,https://www.facebook.com/363375540400009
"363940343757002",Kim Wells MP,Politics,VIC,Candidate,State,Rowville,Liberal,https://www.facebook.com/363940343757002
"367543052767",Warren Snowdon MP,Politics,NT,Candidate,Federal,Lingiari,ALP,https://www.facebook.com/367543052767
"367759967036315",Dr David Honey MLA,Politics,WA,"",State,"",Liberal,https://www.facebook.com/367759967036315
"370385849695170",Keith Williams - Labor for Ballina,Politics,NSW,Candidate,State,Ballina,ALP,https://www.facebook.com/370385849695170
"372842266568995",Kat Theophanous MP,Politics,VIC,Candidate,State,Northcote,ALP,https://www.facebook.com/372842266568995
"373143696085132",Steve Dickson - QLD,Politics,QLD,Candidate,Federal,QLD,Independent,https://www.facebook.com/373143696085132
"373368266014482",Ryde Labor,Politics,NSW,Party,State,Ryde,ALP,https://www.facebook.com/373368266014482
"373631149365658",Port Stephens Greens,Politics,NSW,Party,State,Port Stephens,Green,https://www.facebook.com/373631149365658
"377025689385848",Melissa Horne MP,Politics,VIC,Candidate,State,Williamstown,ALP,https://www.facebook.com/377025689385848
"377338669112524",Michael O'Brien MP,Politics,VIC,Candidate,State,Malvern,Liberal,https://www.facebook.com/377338669112524
"378900008786907",ACT Greens,Politics,ACT,Party,State,ACT,Green,https://www.facebook.com/378900008786907
"381942691920722",Ron Hoenig MP,Politics,NSW,Candidate,State,Heffron,ALP,https://www.facebook.com/381942691920722
"382544825854817",Jamie Christie - Independent Candidate for Bean,Politics,ACT,Candidate,State,Bean,Independent,https://www.facebook.com/382544825854817
"384316915023138",Animal Justice Party Queensland,Politics,QLD,Party,"","",Animal Justice,https://www.facebook.com/384316915023138
"384555198683286",Emily Bourke - Labor MLC,Politics,SA,Candidate,State,SA,ALP,https://www.facebook.com/384555198683286
"387949562009940",Robert Whitehill - Independent for Hastings,Politics,VIC,Candidate,State,Hastings,Independent,https://www.facebook.com/387949562009940
"389125434502747",Andrew Powell MP,Politics,QLD,Candidate,State,Glass House,LNP,https://www.facebook.com/389125434502747
"391257018363836",Abi Kumar - Labor for La Trobe,Politics,VIC,Candidate,Federal,La Trobe,ALP,https://www.facebook.com/391257018363836
"392323677944189",Chris Brayne MP,Politics,VIC,Candidate,State,Nepean,ALP,https://www.facebook.com/392323677944189
"392952930818788",Illawarra Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/392952930818788
"394260874105911",Blue Mountains Greens,Politics,NSW,Party,State,Blue Mountains,Green,https://www.facebook.com/394260874105911
"394391760701054",Anthony Carbines MP,Politics,VIC,Candidate,State,Ivanhoe,ALP,https://www.facebook.com/394391760701054
"394508164021609",Peter Russo MP - Toohey,Politics,QLD,Candidate,State,Toohey,ALP,https://www.facebook.com/394508164021609
"395201170875812",Colin Boyce MP,Politics,QLD,Candidate,Federal,Flynn,LNP,https://www.facebook.com/395201170875812
"395925083822599",Anna Watson MP - Member for Shellharbour,Politics,NSW,Candidate,State,Shellharbour,ALP,https://www.facebook.com/395925083822599
